Date,Open,High,Low,Close,Volume
01/08/1983,162.3399963,165.9100037,158.5,164.3999939,1706430000
01/09/1983,164.3999939,170.4100037,163.9499969,166.0700073,1739810000
01/10/1983,165.9900055,172.6499939,162.8600006,163.5500031,1794620000
01/11/1983,163.5500031,168.0700073,161.6300049,166.3999939,1814610000
01/12/1983,166.3699951,166.7700043,161.5800018,164.9299927,1848860000
01/01/1984,164.9299927,169.5399933,162.0299988,163.4100037,2215660000
01/02/1984,163.4100037,164,152.1300049,157.0599976,1932810000
01/03/1984,157.0599976,160.4600067,153.7700043,159.1799927,1854920000
01/04/1984,159.1799927,160.6900024,154.1199951,160.0500031,1717530000
01/05/1984,160.0500031,162.1100006,148.6799927,150.5500031,1939550000
01/06/1984,150.5500031,155.6399994,148.5299988,153.1799927,1812870000
01/07/1984,153.1600037,153.8699951,147.2599945,150.6600037,1662200000
01/08/1984,150.6600037,168.8000031,150.6600037,166.6799927,2526920000
01/09/1984,166.6799927,169.6499939,163.0599976,166.1000061,1768660000
01/10/1984,166.1000061,169.6199951,160.0200043,166.0899963,2110230000
01/11/1984,166.0899963,170.4100037,162.9900055,163.5800018,1757280000
01/12/1984,163.5800018,169.0299988,161.5399933,167.2400055,1781000000
01/01/1985,167.1999969,180.2700043,163.3600006,179.6300049,2673710000
01/02/1985,179.6300049,183.9499969,177.75,181.1799927,2194620000
01/03/1985,181.1799927,183.8899994,176.5299988,180.6600037,2153090000
01/04/1985,180.6600037,183.6100006,177.8600006,179.8300018,1981880000
01/05/1985,179.8300018,189.9799957,178.3500061,189.5500031,2350340000
01/06/1985,189.5500031,191.8500061,185.0299988,191.8500061,2117000000
01/07/1985,191.8500061,196.0700073,189.3000031,190.9199982,2463070000
01/08/1985,190.9199982,192.1699982,186.1000061,188.6300049,1923200000
01/09/1985,188.6300049,188.8000031,179.4499969,182.0800018,1860160000
01/10/1985,182.0599976,190.1499939,181.1600037,189.8200073,2543240000
01/11/1985,189.8200073,203.3999939,189.3699951,202.1699982,2445370000
01/12/1985,202.1699982,213.0800018,200.1000061,211.2799988,2804380000
01/01/1986,211.2799988,214.5700073,202.6000061,211.7799988,2879010000
01/02/1986,211.7799988,227.9199982,210.8200073,226.9199982,2899100000
01/03/1986,226.9199982,240.1100006,222.1799927,238.8999939,3214600000
01/04/1986,238.8999939,245.4700012,226.3000031,235.5200043,3240400000
01/05/1986,235.5200043,249.1900024,232.2599945,247.3500061,2680240000
01/06/1986,246.0399933,251.8099976,238.2299957,250.8399963,2649600000
01/07/1986,250.6699982,253.1999969,233.0700073,236.1199951,3029900000
01/08/1986,236.1199951,254.2400055,231.9199982,252.9299927,2701900000
01/09/1986,252.9299927,254.1300049,228.0800018,231.3200073,3166300000
01/10/1986,231.3200073,244.5099945,231.3200073,243.9799957,3016740000
01/11/1986,243.9700012,249.2200012,235.5099945,249.2200012,2940830000
01/12/1986,249.2200012,254.8699951,241.2799988,242.1699982,3260870000
01/01/1987,242.1699982,280.9599915,242.1699982,274.0799866,4040880000
01/02/1987,274.0799866,287.5499878,273.1600037,284.2000122,3485300000
01/03/1987,284.1700134,302.7200012,282.2999878,291.7000122,3965100000
01/04/1987,291.5899963,303.6499939,275.6700134,288.3599854,3931700000
01/05/1987,286.9899902,298.6900024,277.0100098,290.1000061,3417700000
01/06/1987,290.1199951,310.269989,286.9299927,304,3595000000
01/07/1987,303.9899902,318.8500061,302.5299988,318.6600037,3966400000
01/08/1987,318.6199951,337.8900146,314.5100098,329.7999878,4062400000
01/09/1987,329.8099976,332.1799927,308.5599976,321.8299866,3723200000
01/10/1987,321.8299866,328.9400024,216.4600067,251.7899933,6094500000
01/11/1987,251.7299957,257.2099915,225.75,230.3000031,3589530000
01/12/1987,230.3200073,253.3500061,221.2400055,247.0800018,3926750000
01/01/1988,247.1000061,261.7799988,240.1699982,257.0700073,3494700000
01/02/1988,257.0499878,267.8200073,247.8200073,267.8200073,3693240000
01/03/1988,267.8200073,272.6400146,256.0700073,258.8900146,4052970000
01/04/1988,258.8900146,272.0499878,254.7100067,261.3299866,3260760000
01/05/1988,261.3599854,263.7000122,248.8500061,262.1600037,3231370000
01/06/1988,262.1600037,276.8800049,262.1000061,273.5,4306710000
01/07/1988,273.5,276.3599854,262.480011,272.019989,3338470000
01/08/1988,272.0299988,274.2000122,256.5299988,261.519989,3327470000
01/09/1988,261.519989,274.8699951,256.980011,271.9100037,3059450000
01/10/1988,271.8900146,283.9500122,268.8399963,278.9700012,3415160000
01/11/1988,278.9700012,280.3699951,262.8500061,273.7000122,2822820000
01/12/1988,273.6799927,280.4500122,270.4700012,277.7200012,2844900000
01/01/1989,277.7200012,297.5100098,273.8099976,297.4700012,3532220000
01/02/1989,297.4700012,300.5700073,286.2600098,288.8599854,3216280000
01/03/1989,288.8599854,299.9899902,286.4599915,294.8699951,3504530000
01/04/1989,294.8699951,310.4500122,294.3500061,309.6400146,3237250000
01/05/1989,309.6400146,323.0599976,304.0599976,320.519989,3747320000
01/06/1989,320.5100098,329.1900024,314.3800049,317.980011,3966590000
01/07/1989,317.980011,346.0799866,317.2600098,346.0799866,3249030000
01/08/1989,346.0799866,352.730011,339,351.4500122,3949100000
01/09/1989,351.4500122,354.1300049,341.3699951,349.1499939,3035020000
01/10/1989,349.1499939,360.4400024,327.1199951,340.3599854,4012670000
01/11/1989,340.3599854,346.5,330.9100037,345.9899902,3032160000
01/12/1989,346.0100098,354.1000061,339.6300049,353.3999939,3213420000
01/01/1990,353.3999939,360.5899963,319.8299866,329.0799866,3793250000
01/02/1990,329.0799866,336.0899963,322.1000061,331.8900146,2961970000
01/03/1990,331.8900146,344.4899902,331.0799866,339.9400024,3283280000
01/04/1990,339.9400024,347.2999878,327.7600098,330.7999878,2801220000
01/05/1990,330.7999878,362.2600098,330.7999878,361.230011,3596680000
01/06/1990,361.2600098,368.7799988,351.230011,358.019989,3226280000
01/07/1990,358.019989,369.7799988,350.0899963,356.1499939,3373540000
01/08/1990,356.1499939,357.3500061,306.1799927,322.5599976,4020730000
01/09/1990,322.5599976,326.5299988,295.980011,306.0499878,2687280000
01/10/1990,306.1000061,319.6900024,294.5100098,304,3671900000
01/11/1990,303.9899902,323.019989,301.6099854,322.2200012,3149770000
01/12/1990,322.230011,333.980011,321.9700012,330.2200012,3116830000
01/01/1991,330.2000122,343.9299927,309.3500061,343.9299927,3660240000
01/02/1991,343.9100037,370.9599915,340.3699951,367.0700073,4303170000
01/03/1991,367.0700073,379.6600037,363.730011,375.2200012,3927920000
01/04/1991,375.2200012,391.2600098,370.269989,375.3399963,4017200000
01/05/1991,375.3500061,389.8500061,365.8299866,389.8299866,3739700000
01/06/1991,389.8099976,389.8099976,367.980011,371.1600037,3258730000
01/07/1991,371.1799927,387.8099976,370.9200134,387.8099976,3481570000
01/08/1991,387.8099976,396.8200073,374.0899963,395.4299927,3713820000
01/09/1991,395.4299927,397.6199951,382.769989,387.8599854,3260990000
01/10/1991,387.8599854,393.8099976,376.1099854,392.4500122,4082380000
01/11/1991,392.4599915,398.2200012,371.6300049,375.2200012,3737620000
01/12/1991,375.1099854,418.3200073,371.3599854,417.0899963,4155310000
01/01/1992,417.0299988,421.1799927,408.6400146,408.7799988,5286280000
01/02/1992,408.7900085,418.0799866,406.3399963,412.7000122,4267610000
01/03/1992,412.6799927,413.7799988,401.9400024,403.6900024,4066240000
01/04/1992,403.6700134,416.2799988,392.4100037,414.9500122,4315840000
01/05/1992,414.9500122,418.75,409.8500061,415.3500061,3643980000
01/06/1992,415.3500061,417.2999878,399.9200134,408.1400146,4259830000
01/07/1992,408.2000122,424.7999878,407.2000122,424.2099915,4265220000
01/08/1992,424.1900024,425.1400146,408.2999878,414.0299988,3653820000
01/09/1992,414.0299988,425.269989,412.7099915,417.7999878,4023850000
01/10/1992,417.7999878,421.1600037,396.7999878,418.6799927,4507010000
01/11/1992,418.6600037,431.9299927,415.5799866,431.3500061,4148770000
01/12/1992,431.3500061,442.6499939,428.6099854,435.7099915,4876150000
01/01/1993,435.7000122,442.6600037,426.8800049,438.7799988,5280850000
01/02/1993,438.7799988,450.0400085,428.25,443.3800049,5442450000
01/03/1993,443.3800049,456.7600098,441.0700073,451.6700134,5766950000
01/04/1993,451.6700134,452.6300049,432.2999878,440.1900024,5853170000
01/05/1993,440.1900024,454.5499878,436.8599854,450.1900024,5108640000
01/06/1993,450.230011,455.6300049,442.5,450.5299988,5544400000
01/07/1993,450.5400085,451.1499939,441.3999939,448.1300049,5308530000
01/08/1993,448.1300049,463.5599976,446.9400024,463.5599976,5506200000
01/09/1993,463.5499878,463.7999878,449.6400146,458.9299927,5552720000
01/10/1993,458.9299927,471.1000061,456.3999939,467.8299866,5940460000
01/11/1993,467.8299866,469.1099854,454.3599854,461.7900085,5876610000
01/12/1993,461.9299927,471.2900085,461.4500122,466.4500122,5791210000
01/01/1994,466.5100098,482.8500061,464.3599854,481.6099854,6627390000
01/02/1994,481.6000061,482.230011,464.2600098,467.1400146,5853100000
01/03/1994,467.1900024,471.0899963,436.1600037,445.769989,7225010000
01/04/1994,445.6600037,452.7900085,435.8599854,450.9100037,5735010000
01/05/1994,450.9100037,457.769989,440.7799988,456.5,5675970000
01/06/1994,456.5,463.230011,439.8299866,444.269989,5852670000
01/07/1994,444.269989,459.3299866,443.5799866,458.2600098,4980100000
01/08/1994,458.2799988,477.5899963,456.0799866,475.4899902,6398750000
01/09/1994,475.4899902,475.4899902,458.4700012,462.7099915,6152870000
01/10/1994,462.6900024,474.7399902,449.269989,472.3500061,6344700000
01/11/1994,472.2600098,472.2600098,444.1799927,453.6900024,6251240000
01/12/1994,453.5499878,462.730011,442.8800049,459.269989,6351530000
01/01/1995,459.2099915,471.3599854,457.2000122,470.4200134,6852060000
01/02/1995,470.4200134,489.1900024,469.2900085,487.3900146,6330100000
01/03/1995,487.3900146,508.1499939,479.7000122,500.7099915,7792400000
01/04/1995,500.7000122,515.289978,500.2000122,514.710022,6307030000
01/05/1995,514.7600098,533.4099731,513.0300293,533.4000244,7555690000
01/06/1995,533.4000244,551.0700073,526,544.75,7555650000
01/07/1995,544.75,565.4000244,542.5100098,562.0599976,7307960000
01/08/1995,562.0599976,565.6199951,553.039978,561.8800049,7146620000
01/09/1995,561.8800049,587.6099854,561.0100098,584.4099731,7052830000
01/10/1995,584.4099731,590.6599731,571.5499878,581.5,8043320000
01/11/1995,581.5,608.6900024,581.039978,605.3699951,7602150000
01/12/1995,605.3699951,622.8800049,605.0499878,615.9299927,7697540000
01/01/1996,615.9299927,636.1799927,597.289978,636.0200195,9188050000
01/02/1996,636.0200195,664.2299805,633.710022,640.4299927,8749960000
01/03/1996,640.4299927,656.9699707,627.6300049,645.5,8984200000
01/04/1996,645.5,656.6799927,624.1400146,654.1699829,8875580000
01/05/1996,654.1699829,681.0999756,630.0700073,669.1199951,8921140000
01/06/1996,669.1199951,680.3200073,658.75,670.6300049,7930840000
01/07/1996,670.6300049,675.8800049,605.8800049,639.9500122,8849860000
01/08/1996,639.9500122,670.6799927,639.4899902,651.9899902,7380320000
01/09/1996,651.9899902,690.8800049,643.9699707,687.3300171,8064070000
01/10/1996,687.3099976,714.0999756,684.4400024,705.2700195,9703670000
01/11/1996,705.2700195,762.1199951,701.2999878,757.0200195,8763850000
01/12/1996,757.0200195,761.75,716.6900024,740.7399902,9089170000
01/01/1997,740.7399902,794.6699829,729.5499878,786.1599731,11635830000
01/02/1997,786.1599731,817.6799927,773.4299927,790.8200073,9715930000
01/03/1997,790.8200073,814.9000244,756.1300049,757.1199951,10120760000
01/04/1997,757.1199951,804.1300049,733.539978,801.3400269,10454880000
01/05/1997,801.3400269,851.8699951,793.210022,848.2800293,10106650000
01/06/1997,848.2800293,902.0900269,838.8200073,885.1400146,10857950000
01/07/1997,885.1400146,957.7299805,884.539978,954.3099976,11958120000
01/08/1997,954.289978,964.1699829,893.3400269,899.4699707,10606100000
01/09/1997,899.4699707,960.5900269,899.4699707,947.2800293,11383000000
01/10/1997,947.2800293,983.1199951,855.2700195,914.6199951,14017260000
01/11/1997,914.6199951,964.5499878,900.6099854,955.4000244,10173620000
01/12/1997,955.4000244,986.25,924.9199829,970.4299927,11958880000
01/01/1998,970.4299927,992.6500244,912.8300171,980.2800293,12733830000
01/02/1998,980.2800293,1051.660034,980.2800293,1049.339966,11656550000
01/03/1998,1049.339966,1113.069946,1030.869995,1101.75,13719590000
01/04/1998,1101.75,1132.97998,1076.699951,1111.75,13656060000
01/05/1998,1111.75,1130.52002,1074.390015,1090.819946,11477140000
01/06/1998,1090.819946,1145.150024,1074.670044,1133.839966,13551970000
01/07/1998,1133.839966,1190.579956,1114.300049,1120.670044,14194800000
01/08/1998,1120.670044,1121.790039,957.2800293,957.2800293,15071550000
01/09/1998,957.2800293,1066.109985,939.9799805,1017.01001,16714080000
01/10/1998,1017.01001,1103.780029,923.3200073,1098.670044,18001650000
01/11/1998,1098.670044,1192.969971,1098.670044,1163.630005,13451280000
01/12/1998,1163.630005,1244.930054,1136.890015,1229.22998,15181450000
01/01/1999,1229.22998,1280.369995,1205.459961,1279.640015,16213500000
01/02/1999,1279.640015,1283.839966,1211.890015,1238.329956,14555860000
01/03/1999,1238.329956,1323.819946,1216.030029,1286.369995,18002500000
01/04/1999,1286.369995,1371.560059,1282.560059,1335.180054,18523200000
01/05/1999,1335.180054,1375.97998,1277.310059,1301.839966,15880260000
01/06/1999,1301.839966,1372.930054,1277.469971,1372.709961,16079170000
01/07/1999,1372.709961,1420.329956,1328.48999,1328.719971,15332930000
01/08/1999,1328.719971,1382.839966,1267.72998,1320.410034,15818550000
01/09/1999,1320.410034,1361.390015,1256.26001,1282.709961,16438700000
01/10/1999,1282.709961,1373.170044,1233.699951,1362.930054,18832000000
01/11/1999,1362.930054,1425.310059,1346.410034,1388.910034,18384820000
01/12/1999,1388.910034,1473.099976,1387.380005,1469.25,19640690000
01/01/2000,1469.25,1478,1350.140015,1394.459961,21494400000
01/02/2000,1394.459961,1444.550049,1325.069946,1366.420044,20912000000
01/03/2000,1366.420044,1552.869995,1346.619995,1498.579956,26156200000
01/04/2000,1498.579956,1527.189941,1339.400024,1452.430054,20106460000
01/05/2000,1452.430054,1481.51001,1361.089966,1420.599976,19898300000
01/06/2000,1420.599976,1488.930054,1420.599976,1454.599976,21738300000
01/07/2000,1454.599976,1517.319946,1413.890015,1430.829956,19089100000
01/08/2000,1430.829956,1525.209961,1425.430054,1517.680054,20363700000
01/09/2000,1517.680054,1530.089966,1419.439941,1436.51001,20838300000
01/10/2000,1436.52002,1454.819946,1305.790039,1429.400024,25951400000
01/11/2000,1429.400024,1438.459961,1294.900024,1314.949951,20532300000
01/12/2000,1314.949951,1389.050049,1254.069946,1320.280029,23610800000
01/01/2001,1320.280029,1383.369995,1274.619995,1366.01001,27829800000
01/02/2001,1366.01001,1376.380005,1215.439941,1239.939941,21644400000
01/03/2001,1239.939941,1267.420044,1081.189941,1160.329956,27806610000
01/04/2001,1160.329956,1269.300049,1091.98999,1249.459961,25409990000
01/05/2001,1249.459961,1315.930054,1232,1255.819946,24525900000
01/06/2001,1255.819946,1286.619995,1203.030029,1224.380005,24748030000
01/07/2001,1224.420044,1239.780029,1165.540039,1211.22998,23793710000
01/08/2001,1211.22998,1226.27002,1124.869995,1133.579956,23359200000
01/09/2001,1133.579956,1155.400024,944.75,1040.939941,25025290000
01/10/2001,1040.939941,1110.609985,1026.76001,1059.780029,29951280000
01/11/2001,1059.780029,1163.380005,1054.310059,1139.449951,26330000000
01/12/2001,1139.449951,1173.619995,1114.530029,1148.079956,25128570000
01/01/2002,1148.079956,1176.969971,1081.660034,1130.199951,29746200000
01/02/2002,1130.199951,1130.199951,1074.359985,1106.72998,26047600000
01/03/2002,1106.72998,1173.939941,1106.72998,1147.390015,26563200000
01/04/2002,1147.390015,1147.839966,1063.459961,1076.920044,28568900000
01/05/2002,1076.920044,1106.589966,1048.959961,1067.140015,26905500000
01/06/2002,1067.140015,1070.73999,952.9199829,989.8200073,29981510000
01/07/2002,989.8200073,994.460022,775.6799927,911.6199951,42228720000
01/08/2002,911.6199951,965,833.4400024,916.0700073,29298400000
01/09/2002,916.0700073,924.0200195,800.2000122,815.2800293,27723710000
01/10/2002,815.2800293,907.4400024,768.6300049,885.7600098,37856310000
01/11/2002,885.7600098,941.8200073,872.0499878,936.3099976,29200960000
01/12/2002,936.3099976,954.2800293,869.4500122,879.8200073,25993640000
01/01/2003,879.8200073,935.0499878,840.3400269,855.7000122,30749580000
01/02/2003,855.7000122,864.6400146,806.289978,841.1500244,25235300000
01/03/2003,841.1500244,895.9000244,788.9000244,848.1799927,30080030000
01/04/2003,848.1799927,924.2399902,847.8499756,916.9199829,29669610000
01/05/2003,916.9199829,965.3800049,902.8300171,963.5900269,30952100000
01/06/2003,963.5900269,1015.330017,963.5900269,974.5,31219400000
01/07/2003,974.5,1015.409973,962.0999756,990.3099976,31553200000
01/08/2003,990.3099976,1011.01001,960.8400269,1008.01001,24881470000
01/09/2003,1008.01001,1040.290039,990.3599854,995.9699707,29940110000
01/10/2003,995.9699707,1053.790039,995.9699707,1050.709961,32298500000
01/11/2003,1050.709961,1063.650024,1031.199951,1058.199951,24463220000
01/12/2003,1058.199951,1112.560059,1053.410034,1111.920044,27839130000
01/01/2004,1111.920044,1155.380005,1105.079956,1131.130005,32820000000
01/02/2004,1131.130005,1158.97998,1124.439941,1144.939941,27985600000
01/03/2004,1144.939941,1163.22998,1087.160034,1126.209961,33597900000
01/04/2004,1126.209961,1150.569946,1107.22998,1107.300049,31611900000
01/05/2004,1107.300049,1127.73999,1076.319946,1120.680054,29326400000
01/06/2004,1120.680054,1146.339966,1113.319946,1140.839966,27529500000
01/07/2004,1140.839966,1140.839966,1078.780029,1101.719971,29285600000
01/08/2004,1101.719971,1109.680054,1060.719971,1104.23999,26586800000
01/09/2004,1104.23999,1131.540039,1099.180054,1114.579956,26829870000
01/10/2004,1114.579956,1142.050049,1090.290039,1130.199951,31511000000
01/11/2004,1130.199951,1188.459961,1127.599976,1173.819946,30460280000
01/12/2004,1173.780029,1217.329956,1173.780029,1211.920044,31102500000
01/01/2005,1211.920044,1217.800049,1163.75,1181.27002,31498800000
01/02/2005,1181.27002,1212.439941,1180.949951,1203.599976,29297410000
01/03/2005,1203.599976,1229.109985,1163.689941,1180.589966,39014150000
01/04/2005,1180.589966,1191.880005,1136.150024,1156.849976,43424270000
01/05/2005,1156.849976,1199.560059,1146.180054,1191.5,39321990000
01/06/2005,1191.5,1219.589966,1188.300049,1191.329956,40334040000
01/07/2005,1191.329956,1245.150024,1183.550049,1234.180054,37464670000
01/08/2005,1234.180054,1245.859985,1201.069946,1220.329956,42030090000
01/09/2005,1220.329956,1243.130005,1205.349976,1228.810059,44777510000
01/10/2005,1228.810059,1233.339966,1168.199951,1207.01001,49793790000
01/11/2005,1207.01001,1270.640015,1201.069946,1249.47998,45102870000
01/12/2005,1249.47998,1275.800049,1246.589966,1248.290039,41756130000
01/01/2006,1248.290039,1294.900024,1245.73999,1280.079956,49211650000
01/02/2006,1280.079956,1297.569946,1253.609985,1280.660034,42859940000
01/03/2006,1280.660034,1310.880005,1268.420044,1294.869995,50905040000
01/04/2006,1302.880005,1318.160034,1280.73999,1310.609985,43308430000
01/05/2006,1310.609985,1326.699951,1245.339966,1270.089966,54312830000
01/06/2006,1270.050049,1290.680054,1219.290039,1270.199951,54873260000
01/07/2006,1270.060059,1280.420044,1224.540039,1276.660034,46348220000
01/08/2006,1278.530029,1306.73999,1261.300049,1303.819946,50485620000
01/09/2006,1303.800049,1340.280029,1290.930054,1335.849976,49001440000
01/10/2006,1335.819946,1389.449951,1327.099976,1377.939941,56793620000
01/11/2006,1377.76001,1407.890015,1360.97998,1400.630005,55343930000
01/12/2006,1400.630005,1431.810059,1385.930054,1418.300049,47578780000
01/01/2007,1418.030029,1441.609985,1403.969971,1438.23999,56686200000
01/02/2007,1437.900024,1461.569946,1389.420044,1406.819946,51844990000
01/03/2007,1406.800049,1438.890015,1363.97998,1420.859985,67622250000
01/04/2007,1420.829956,1498.02002,1416.369995,1482.369995,57032470000
01/05/2007,1482.369995,1535.560059,1476.699951,1530.619995,64958050000
01/06/2007,1530.619995,1540.560059,1484.180054,1503.349976,65322800000
01/07/2007,1504.660034,1555.900024,1454.25,1455.27002,70337430000
01/08/2007,1455.180054,1503.890015,1370.599976,1473.98999,91381760000
01/09/2007,1473.959961,1538.73999,1439.290039,1526.75,57809700000
01/10/2007,1527.290039,1576.089966,1489.560059,1549.380005,76022580000
01/11/2007,1545.790039,1545.790039,1406.099976,1481.140015,86246950000
01/12/2007,1479.630005,1523.569946,1435.650024,1468.359985,64821670000
01/01/2008,1467.969971,1471.77002,1270.050049,1378.550049,98475340000
01/02/2008,1378.599976,1396.02002,1316.75,1330.630005,78536130000
01/03/2008,1330.449951,1359.680054,1256.97998,1322.699951,93189170000
01/04/2008,1326.410034,1404.569946,1324.349976,1385.589966,85978630000
01/05/2008,1385.969971,1440.23999,1373.069946,1400.380005,80990480000
01/06/2008,1399.619995,1404.050049,1272,1280,96614040000
01/07/2008,1276.689941,1292.170044,1200.439941,1267.380005,1.24981E+11
01/08/2008,1269.420044,1313.150024,1247.449951,1282.829956,86266010000
01/09/2008,1287.829956,1303.040039,1106.420044,1166.359985,1.40007E+11
01/10/2008,1164.170044,1167.030029,839.7999878,968.75,1.59823E+11
01/11/2008,968.6699829,1007.51001,741.0200195,896.2399902,1.1566E+11
01/12/2008,888.6099854,918.8499756,815.6900024,903.25,1.12884E+11
01/01/2009,902.9899902,943.8499756,804.2999878,825.8800049,1.12091E+11
01/02/2009,823.0900269,875.0100098,734.5200195,735.0900269,1.24492E+11
01/03/2009,729.5700073,832.9799805,666.789978,797.8699951,1.61844E+11
01/04/2009,793.5900269,888.7000122,783.3200073,872.8099976,1.38855E+11
01/05/2009,872.7399902,930.1699829,866.0999756,919.1400146,1.31615E+11
01/06/2009,923.2600098,956.2299805,888.8599854,919.3200073,1.12653E+11
01/07/2009,920.8200073,996.6799927,869.3200073,987.4799805,1.06636E+11
01/08/2009,990.2199707,1039.469971,978.5100098,1020.619995,1.16059E+11
01/09/2009,1019.52002,1080.150024,991.9699707,1057.079956,1.12295E+11
01/10/2009,1054.910034,1101.359985,1019.950012,1036.189941,1.13411E+11
01/11/2009,1036.180054,1113.689941,1029.380005,1095.630005,84981530000
01/12/2009,1098.890015,1130.380005,1085.890015,1115.099976,89515330000
01/01/2010,1116.560059,1150.449951,1071.589966,1073.869995,90947580000
01/02/2010,1073.890015,1112.420044,1044.5,1104.48999,84561340000
01/03/2010,1105.359985,1180.689941,1105.359985,1169.430054,1.03684E+11
01/04/2010,1171.22998,1219.800049,1170.689941,1186.689941,1.16742E+11
01/05/2010,1188.579956,1205.130005,1040.780029,1089.410034,1.27663E+11
01/06/2010,1087.300049,1131.22998,1028.329956,1030.709961,1.10107E+11
01/07/2010,1031.099976,1120.949951,1010.909973,1101.599976,94778110000
01/08/2010,1107.530029,1129.23999,1039.699951,1049.329956,85738250000
01/09/2010,1049.719971,1157.160034,1049.719971,1141.199951,79589450000
01/10/2010,1143.48999,1196.140015,1131.869995,1183.26001,89536270000
01/11/2010,1185.709961,1227.079956,1173,1180.550049,87151070000
01/12/2010,1186.599976,1262.599976,1186.599976,1257.640015,80984530000
01/01/2011,1257.619995,1302.670044,1257.619995,1286.119995,92164940000
01/02/2011,1289.140015,1344.069946,1289.140015,1327.219971,59223660000
01/03/2011,1328.640015,1332.280029,1249.050049,1325.829956,89507640000
01/04/2011,1329.47998,1364.560059,1294.699951,1363.609985,77364810000
01/05/2011,1365.209961,1370.579956,1311.800049,1345.199951,81708980000
01/06/2011,1345.199951,1345.199951,1258.069946,1320.640015,86122730000
01/07/2011,1320.640015,1356.47998,1282.859985,1292.280029,81102170000
01/08/2011,1292.589966,1307.380005,1101.540039,1218.890015,1.08419E+11
01/09/2011,1219.119995,1229.290039,1114.219971,1131.420044,1.02787E+11
01/10/2011,1131.209961,1292.660034,1074.77002,1253.300049,98063670000
01/11/2011,1251,1277.550049,1158.660034,1246.959961,84275050000
01/12/2011,1246.910034,1269.369995,1202.369995,1257.599976,74742430000
01/01/2012,1258.859985,1333.469971,1258.859985,1312.410034,79567560000
01/02/2012,1312.449951,1378.040039,1312.449951,1365.680054,78385710000
01/03/2012,1365.900024,1419.150024,1340.030029,1408.469971,83899660000
01/04/2012,1408.469971,1422.380005,1357.380005,1397.910034,74761710000
01/05/2012,1397.859985,1415.319946,1291.97998,1310.329956,86920490000
01/06/2012,1309.869995,1363.459961,1266.73999,1362.160034,81582440000
01/07/2012,1362.329956,1391.73999,1325.410034,1379.319946,73103810000
01/08/2012,1379.319946,1426.680054,1354.650024,1406.579956,70283810000
01/09/2012,1406.540039,1474.51001,1396.560059,1440.670044,69784280000
01/10/2012,1440.900024,1470.959961,1403.280029,1412.160034,71752320000
01/11/2012,1412.199951,1434.27002,1343.349976,1416.180054,71489310000
01/12/2012,1416.339966,1448,1398.109985,1426.189941,66388180000
01/01/2013,1426.189941,1509.939941,1426.189941,1498.109985,75848510000
01/02/2013,1498.109985,1530.939941,1485.01001,1514.680054,69273480000
01/03/2013,1514.680054,1570.280029,1501.47998,1569.189941,68527110000
01/04/2013,1569.180054,1597.569946,1536.030029,1597.569946,77098000000
01/05/2013,1597.550049,1687.180054,1581.280029,1630.73999,76447250000
01/06/2013,1631.709961,1654.189941,1560.329956,1606.280029,74946790000
01/07/2013,1609.780029,1698.780029,1604.569946,1685.72998,68106820000
01/08/2013,1689.420044,1709.670044,1627.469971,1632.969971,64802810000
01/09/2013,1635.949951,1729.859985,1633.410034,1681.550049,66174410000
01/10/2013,1682.410034,1775.219971,1646.469971,1756.540039,76647400000
01/11/2013,1758.699951,1813.550049,1746.199951,1805.810059,63628190000
01/12/2013,1806.550049,1849.439941,1767.98999,1848.359985,64958820000
01/01/2014,1845.859985,1850.839966,1770.449951,1782.589966,75871910000
01/02/2014,1782.680054,1867.920044,1737.920044,1859.449951,69725590000
01/03/2014,1857.680054,1883.969971,1834.439941,1872.339966,71885030000
01/04/2014,1873.959961,1897.280029,1814.359985,1883.949951,71595810000
01/05/2014,1884.390015,1924.030029,1859.790039,1923.569946,63623630000
01/06/2014,1923.869995,1968.170044,1915.97998,1960.22998,63283380000
01/07/2014,1962.290039,1991.390015,1930.670044,1930.670044,66524690000
01/08/2014,1929.800049,2005.040039,1904.780029,2003.369995,58131140000
01/09/2014,2004.069946,2019.26001,1964.040039,1972.290039,66706000000
01/10/2014,1971.439941,2018.189941,1820.660034,2018.050049,93714040000
01/11/2014,2018.209961,2075.76001,2001.01001,2067.560059,63600190000
01/12/2014,2065.780029,2093.550049,1972.560059,2058.899902,80743820000
01/01/2015,2058.899902,2072.360107,1988.119995,1994.98999,77330040000
01/02/2015,1996.670044,2119.590088,1980.900024,2104.5,68775560000
01/03/2015,2105.22998,2117.52002,2039.689941,2067.889893,76675850000
01/04/2015,2067.629883,2125.919922,2048.379883,2085.51001,72060940000
01/05/2015,2087.379883,2134.719971,2067.929932,2107.389893,65187730000
01/06/2015,2108.639893,2129.870117,2056.320068,2063.110107,73213980000
01/07/2015,2067,2132.820068,2044.02002,2103.840088,77920590000
01/08/2015,2104.48999,2112.659912,1867.01001,1972.180054,84626790000
01/09/2015,1970.089966,2020.859985,1871.910034,1920.030029,79989370000
01/10/2015,1919.650024,2094.320068,1893.699951,2079.360107,85844900000
01/11/2015,2080.76001,2116.47998,2019.390015,2080.409912,75943590000
01/12/2015,2082.929932,2104.27002,1993.26001,2043.939941,83649260000
01/01/2016,2038.199951,2038.199951,1812.290039,1940.23999,92409770000
01/02/2016,1936.939941,1962.959961,1810.099976,1932.22998,93049560000
